1.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	
0.0000000000000000e+000	1.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	
0.0000000000000000e+000	1.0000000000000000e+000	5.6924635368825597e-061	0.0000000000000000e+000	0.0000000000000000e+000	
0.0000000000000000e+000	1.0000000000000000e+000	1.0119497915374967e-060	2.1987379725550744e-101	0.0000000000000000e+000	
0.0000000000000000e+000	1.0000000000000000e+000	1.1993877817716725e-060	8.7885415309578899e-101	3.9867137804276688e-147	
0.0000000000000000e+000	1.0000000000000000e+000	1.6995062142167911e-065	2.7595260552759471e-099	3.9185726920949398e-144	
0.0000000000000000e+000	1.0000000000000000e+000	1.2709779423395219e-063	1.3968896589998595e-104	3.8780281628604395e-141	
0.0000000000000000e+000	1.0000000000000000e+000	5.2916472194099791e-060	5.1378548612042757e-103	6.1830502183829637e-145	
0.0000000000000000e+000	1.0000000000000000e+000	4.1224817104332127e-053	4.6535993116544713e-102	5.7559289342728081e-144	
0.0000000000000000e+000	1.0000000000000000e+000	2.3720757092094648e-052	3.2955733931702870e-094	5.3982506728473095e-143	
0.0000000000000000e+000	1.0000000000000000e+000	1.6455193957388358e-051	1.5423660030986228e-092	3.1889752078531683e-135	
0.0000000000000000e+000	1.0000000000000000e+000	1.5275082541662037e-050	7.2931891460092036e-091	1.2150106101313802e-133	
0.0000000000000000e+000	1.0000000000000000e+000	2.4722109409118365e-049	3.4774947766116323e-089	4.6668499419694223e-132	
0.0000000000000000e+000	1.0000000000000000e+000	1.6838984296799548e-047	1.6725361658182192e-087	1.8075403871823417e-130	
0.0000000000000000e+000	1.0000000000000000e+000	1.2064505497603035e-042	8.6777699790986071e-086	7.0612747245553804e-129	
0.0000000000000000e+000	1.0000000000000000e+000	6.2788134959448594e-024	8.2693681353956064e-083	2.7846582525798737e-127	
0.0000000000000000e+000	1.6592592592592604e-030	1.0000000000000000e+000	4.1872305645954654e-081	1.2594265719709415e-125	
0.0000000000000000e+000	2.7531412894375885e-060	1.0000000000000000e+000	1.2177353577806893e-055	5.7500489083630939e-124	
0.0000000000000000e+000	4.5681751765482840e-090	1.0000000000000000e+000	4.0180627483799580e-045	3.2088404623215415e-099	
0.0000000000000000e+000	3.9368918429506614e-141	1.0000000000000000e+000	5.6786913680841768e-017	4.3182842032403988e-097	
0.0000000000000000e+000	6.7704887195403546e-171	3.7137648722363031e-028	1.0000000000000000e+000	3.1541092006963162e-083	
0.0000000000000000e+000	1.1770180658513967e-200	1.3792049526256295e-055	1.0000000000000000e+000	5.7134920865342167e-066	
0.0000000000000000e+000	2.0692428480444166e-230	5.1220429046753918e-083	1.0000000000000000e+000	7.7519844882033650e-065	
0.0000000000000000e+000	3.6803030007493034e-260	1.9022063013470635e-110	1.0000000000000000e+000	1.4320711259490519e-063	
0.0000000000000000e+000	6.6250442998238709e-290	7.0643469416892551e-138	1.0000000000000000e+000	3.2585309968296696e-062	
0.0000000000000000e+000	1.2075952515651748e-319	2.6235323517335497e-165	1.0000000000000000e+000	8.1972541310646170e-061	
0.0000000000000000e+000	0.0000000000000000e+000	9.7431822890435449e-193	1.0000000000000000e+000	2.1572163628193564e-059	
0.0000000000000000e+000	0.0000000000000000e+000	3.6183888128844790e-220	1.0000000000000000e+000	5.8274735099274831e-058	
0.0000000000000000e+000	0.0000000000000000e+000	1.3437845267383202e-247	1.0000000000000000e+000	1.7065605902884285e-056	
